schema,table,column,position,data_type,max_length,precision,scale,nullable,default,comment,key_type,fk_table,fk_column
sales,orders,customer_id,7,integer,,32,,NO,,,FK,customers,customer_id
sales,orders,customer_po_number,8,text,,,,YES,,,,,
sales,orders,customer_po_date,9,date,,,,YES,,,,,
sales,orders,delivery_date,10,date,,,,YES,,,,,
sales,orders,delivery_priority,11,text,,,,YES,'normal'::text,,,,
sales,orders,delivery_address_id,12,integer,,32,,YES,,,FK,addresses,address_id
sales,orders,delivery_instructions,13,text,,,,YES,,,,,
sales,orders,salesperson_id,14,integer,,32,,YES,,,FK,org_users,user_id
sales,orders,territory_id,15,integer,,32,,YES,,,FK,territories,territory_id
sales,orders,route_id,16,integer,,32,,YES,,,FK,routes,route_id
sales,orders,price_list_id,17,integer,,32,,YES,,,,,
sales,orders,currency_code,18,text,,,,YES,'INR'::text,,,,
sales,orders,subtotal_amount,19,numeric,,15,2,YES,0,,,,
sales,orders,discount_amount,20,numeric,,15,2,YES,0,,,,
sales,orders,scheme_discount,21,numeric,,15,2,YES,0,,,,
sales,orders,taxable_amount,22,numeric,,15,2,YES,0,,,,
sales,orders,tax_amount,23,numeric,,15,2,YES,0,,,,
sales,orders,round_off_amount,24,numeric,,5,2,YES,0,,,,
sales,orders,final_amount,25,numeric,,15,2,YES,0,,,,
sales,orders,igst_amount,26,numeric,,15,2,YES,0,,,,
sales,orders,cgst_amount,27,numeric,,15,2,YES,0,,,,
sales,orders,sgst_amount,28,numeric,,15,2,YES,0,,,,
sales,orders,cess_amount,29,numeric,,15,2,YES,0,,,,
sales,orders,order_status,30,text,,,,YES,'draft'::text,,,,
sales,orders,approval_status,31,text,,,,YES,'pending'::text,,,,
sales,orders,approved_by,32,integer,,32,,YES,,,FK,org_users,user_id
sales,orders,approved_at,33,timestamp with time zone,,,,YES,,,,,
sales,orders,payment_terms,34,text,,,,YES,,,,,
sales,orders,payment_status,35,text,,,,YES,'pending'::text,,,,
sales,orders,fulfillment_status,36,text,,,,YES,'pending'::text,,,,
sales,orders,items_count,37,integer,,32,,YES,0,,,,
sales,orders,items_delivered,38,integer,,32,,YES,0,,,,
sales,orders,notes,39,text,,,,YES,,,,,
sales,orders,internal_notes,40,text,,,,YES,,,,,
sales,orders,tags,41,ARRAY,,,,YES,,,,,
sales,orders,created_at,42,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,orders,updated_at,43,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,orders,created_by,44,integer,,32,,YES,,,FK,org_users,user_id
sales,orders,updated_by,45,integer,,32,,YES,,,FK,org_users,user_id
sales,orders,paid_amount,46,numeric,,15,2,YES,0,,,,
sales,orders,confirmed_at,47,timestamp with time zone,,,,YES,,,,,
sales,orders,delivered_at,48,timestamp with time zone,,,,YES,,,,,
sales,orders,customer_name,49,text,,,,YES,,,,,
sales,orders,customer_phone,50,text,,,,YES,,,,,
sales,orders,balance_amount,51,numeric,,15,2,YES,0,,,,
sales,orders,payment_mode,52,text,,,,YES,'credit'::text,,,,
sales,orders,eway_bill_number,53,text,,,,YES,,,,,
sales,orders,pod_recorded,54,boolean,,,,YES,false,,,,
sales,orders,last_tracking_update,55,timestamp with time zone,,,,YES,,,,,
sales,orders,expected_delivery_date,56,date,,,,YES,,,,,
sales,orders,delivery_area,57,text,,,,YES,,,,,
sales,price_list_items,price_list_item_id,1,integer,,32,,NO,nextval('sales.price_list_items_price_list_item_id_seq'::regclass),,PK,,
sales,price_list_items,price_list_id,2,integer,,32,,NO,,,FK,price_lists,price_list_id
sales,price_list_items,product_id,3,integer,,32,,NO,,,FK,products,product_id
sales,price_list_items,base_unit_price,4,numeric,,15,4,YES,,,,,
sales,price_list_items,pack_unit_price,5,numeric,,15,4,YES,,,,,
sales,price_list_items,box_unit_price,6,numeric,,15,4,YES,,,,,
sales,price_list_items,case_unit_price,7,numeric,,15,4,YES,,,,,
sales,price_list_items,mrp,8,numeric,,15,2,YES,,,,,
sales,price_list_items,ptr_margin_percent,9,numeric,,5,2,YES,,,,,
sales,price_list_items,pts_margin_percent,10,numeric,,5,2,YES,,,,,
sales,price_list_items,min_order_quantity,11,numeric,,15,3,YES,,,,,
sales,price_list_items,min_order_pack_type,12,text,,,,YES,,,,,
sales,price_list_items,max_discount_percent,13,numeric,,5,2,YES,,,,,
sales,price_list_items,is_active,14,boolean,,,,YES,true,,,,
sales,price_list_items,created_at,15,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,price_list_items,updated_at,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,price_lists,price_list_id,1,integer,,32,,NO,nextval('sales.price_lists_price_list_id_seq'::regclass),,PK,,
sales,price_lists,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
sales,price_lists,price_list_name,3,text,,,,NO,,,,,
sales,price_lists,price_list_type,4,text,,,,NO,,,,,
sales,price_lists,currency_code,5,text,,,,YES,'INR'::text,,,,
sales,price_lists,effective_from,6,date,,,,NO,,,,,
sales,price_lists,effective_until,7,date,,,,YES,,,,,
sales,price_lists,applicable_branches,8,ARRAY,,,,YES,,,,,
sales,price_lists,applicable_territories,9,ARRAY,,,,YES,,,,,
sales,price_lists,applicable_customer_groups,10,ARRAY,,,,YES,,,,,
sales,price_lists,parent_price_list_id,11,integer,,32,,YES,,,FK,price_lists,price_list_id
sales,price_lists,adjustment_type,12,text,,,,YES,,,,,
sales,price_lists,adjustment_value,13,numeric,,15,4,YES,,,,,
sales,price_lists,requires_approval,14,boolean,,,,YES,false,,,,
sales,price_lists,approval_status,15,text,,,,YES,'approved'::text,,,,
sales,price_lists,approved_by,16,integer,,32,,YES,,,FK,org_users,user_id
sales,price_lists,approved_date,17,date,,,,YES,,,,,
sales,price_lists,is_active,18,boolean,,,,YES,true,,,,
sales,price_lists,is_default,19,boolean,,,,YES,false,,,,
sales,price_lists,description,20,text,,,,YES,,,,,
sales,price_lists,created_at,21,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,price_lists,updated_at,22,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,price_lists,created_by,23,integer,,32,,NO,,,FK,org_users,user_id
sales,promotional_schemes,scheme_id,1,integer,,32,,NO,nextval('sales.promotional_schemes_scheme_id_seq'::regclass),,PK,,
sales,promotional_schemes,org_id,2,uuid,,,,NO,,,,,
sales,promotional_schemes,scheme_code,3,text,,,,NO,,,,,
sales,promotional_schemes,scheme_name,4,text,,,,NO,,,,,
sales,promotional_schemes,scheme_type,5,text,,,,NO,,,,,
sales,promotional_schemes,description,6,text,,,,YES,,,,,
sales,promotional_schemes,start_date,7,date,,,,NO,,,,,
sales,promotional_schemes,end_date,8,date,,,,NO,,,,,
sales,promotional_schemes,is_active,9,boolean,,,,YES,true,,,,
sales,promotional_schemes,discount_percentage,10,numeric,,5,2,YES,,,,,
sales,promotional_schemes,discount_amount,11,numeric,,15,2,YES,,,,,
sales,promotional_schemes,buy_quantity,12,integer,,32,,YES,,,,,
sales,promotional_schemes,get_quantity,13,integer,,32,,YES,,,,,
sales,promotional_schemes,min_bill_value,14,numeric,,15,2,YES,,,,,
sales,promotional_schemes,max_discount_amount,15,numeric,,15,2,YES,,,,,
sales,promotional_schemes,max_uses_per_customer,16,integer,,32,,YES,,,,,
sales,promotional_schemes,can_combine,17,boolean,,,,YES,false,,,,
sales,promotional_schemes,priority,18,integer,,32,,YES,1,,,,
sales,promotional_schemes,created_by,19,integer,,32,,YES,,,,,
sales,promotional_schemes,created_at,20,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,promotional_schemes,updated_at,21,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,proof_of_delivery,pod_id,1,integer,,32,,NO,nextval('sales.proof_of_delivery_pod_id_seq'::regclass),,PK,,
sales,proof_of_delivery,challan_id,2,integer,,32,,NO,,,,,
sales,proof_of_delivery,customer_id,3,integer,,32,,YES,,,FK,customers,customer_id
sales,proof_of_delivery,delivered_date,4,date,,,,NO,,,,,
sales,proof_of_delivery,delivered_time,5,time without time zone,,,,YES,,,,,
sales,proof_of_delivery,received_by_name,6,text,,,,NO,,,,,
sales,proof_of_delivery,received_by_designation,7,text,,,,YES,,,,,
sales,proof_of_delivery,received_by_phone,8,text,,,,YES,,,,,
sales,proof_of_delivery,delivery_location,9,text,,,,YES,,,,,
sales,proof_of_delivery,delivery_notes,10,text,,,,YES,,,,,
sales,proof_of_delivery,signature_image,11,text,,,,YES,,,,,
sales,proof_of_delivery,delivery_photo,12,text,,,,YES,,,,,
sales,proof_of_delivery,gps_latitude,13,numeric,,10,7,YES,,,,,
sales,proof_of_delivery,gps_longitude,14,numeric,,10,7,YES,,,,,
sales,proof_of_delivery,delivery_rating,15,integer,,32,,YES,,,,,
sales,proof_of_delivery,created_date,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_return_items,return_item_id,1,integer,,32,,NO,nextval('sales.sales_return_items_return_item_id_seq'::regclass),,PK,,
sales,sales_return_items,return_id,2,integer,,32,,NO,,,FK,sales_returns,return_id
sales,sales_return_items,invoice_item_id,3,integer,,32,,YES,,,FK,invoice_items,invoice_item_id
sales,sales_return_items,product_id,4,integer,,32,,NO,,,FK,products,product_id
sales,sales_return_items,batch_id,5,integer,,32,,YES,,,FK,batches,batch_id
sales,sales_return_items,batch_number,6,text,,,,YES,,,,,
sales,sales_return_items,return_quantity,7,numeric,,15,3,NO,,,,,
sales,sales_return_items,uom,8,text,,,,NO,,,,,
sales,sales_return_items,damaged_quantity,9,numeric,,15,3,YES,0,,,,
sales,sales_return_items,saleable_quantity,10,numeric,,15,3,YES,0,,,,
sales,sales_return_items,unit_price,11,numeric,,15,4,YES,,,,,
sales,sales_return_items,return_value,12,numeric,,15,2,YES,,,,,
sales,sales_return_items,tax_amount,13,numeric,,15,2,YES,,,,,
sales,sales_return_items,item_return_reason,14,text,,,,YES,,,,,
sales,sales_return_items,disposition,15,text,,,,YES,,,,,
sales,sales_return_items,created_at,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_returns,return_id,1,integer,,32,,NO,nextval('sales.sales_returns_return_id_seq'::regclass),,PK,,
sales,sales_returns,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
sales,sales_returns,branch_id,3,integer,,32,,NO,,,FK,org_branches,branch_id
sales,sales_returns,return_number,4,text,,,,NO,,,,,
sales,sales_returns,return_date,5,date,,,,NO,CURRENT_DATE,,,,
sales,sales_returns,return_type,6,text,,,,NO,,,,,
sales,sales_returns,invoice_id,7,integer,,32,,YES,,,FK,invoices,invoice_id
sales,sales_returns,challan_id,8,integer,,32,,YES,,,FK,delivery_challans,challan_id
sales,sales_returns,customer_id,9,integer,,32,,NO,,,FK,customers,customer_id
sales,sales_returns,return_reason,10,text,,,,NO,,,,,
sales,sales_returns,return_category,11,text,,,,YES,,,,,
sales,sales_returns,approval_required,12,boolean,,,,YES,true,,,,
sales,sales_returns,approval_status,13,text,,,,YES,'pending'::text,,,,
sales,sales_returns,approved_by,14,integer,,32,,YES,,,FK,org_users,user_id
sales,sales_returns,approved_at,15,timestamp with time zone,,,,YES,,,,,
sales,sales_returns,return_amount,16,numeric,,15,2,YES,,,,,
sales,sales_returns,tax_amount,17,numeric,,15,2,YES,,,,,
sales,sales_returns,total_amount,18,numeric,,15,2,YES,,,,,
sales,sales_returns,credit_note_number,19,text,,,,YES,,,,,
sales,sales_returns,credit_note_date,20,date,,,,YES,,,,,
sales,sales_returns,credit_note_status,21,text,,,,YES,'pending'::text,,,,
sales,sales_returns,igst_amount,22,numeric,,15,2,YES,0,,,,
sales,sales_returns,cgst_amount,23,numeric,,15,2,YES,0,,,,
sales,sales_returns,sgst_amount,24,numeric,,15,2,YES,0,,,,
sales,sales_returns,adjustment_type,25,text,,,,YES,,,,,
sales,sales_returns,adjusted_amount,26,numeric,,15,2,YES,0,,,,
sales,sales_returns,pending_amount,27,numeric,,15,2,YES,,,,,
sales,sales_returns,goods_received_date,28,date,,,,YES,,,,,
sales,sales_returns,goods_received_by,29,integer,,32,,YES,,,FK,org_users,user_id
sales,sales_returns,quality_check_status,30,text,,,,YES,,,,,
sales,sales_returns,notes,31,text,,,,YES,,,,,
sales,sales_returns,internal_notes,32,text,,,,YES,,,,,
sales,sales_returns,created_at,33,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_returns,updated_at,34,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_returns,created_by,35,integer,,32,,NO,,,FK,org_users,user_id
sales,sales_schemes,scheme_id,1,integer,,32,,NO,nextval('sales.sales_schemes_scheme_id_seq'::regclass),,PK,,
sales,sales_schemes,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
sales,sales_schemes,scheme_code,3,text,,,,NO,,,,,
sales,sales_schemes,scheme_name,4,text,,,,NO,,,,,
sales,sales_schemes,scheme_type,5,text,,,,NO,,,,,
sales,sales_schemes,start_date,6,date,,,,NO,,,,,
sales,sales_schemes,end_date,7,date,,,,NO,,,,,
sales,sales_schemes,applicable_branches,8,ARRAY,,,,YES,,,,,
sales,sales_schemes,applicable_territories,9,ARRAY,,,,YES,,,,,
sales,sales_schemes,applicable_customers,10,ARRAY,,,,YES,,,,,
sales,sales_schemes,applicable_customer_types,11,ARRAY,,,,YES,,,,,
sales,sales_schemes,scheme_rules,12,jsonb,,,,NO,,,,,
sales,sales_schemes,applicable_products,13,ARRAY,,,,YES,,,,,
sales,sales_schemes,applicable_categories,14,ARRAY,,,,YES,,,,,
sales,sales_schemes,scheme_budget,15,numeric,,15,2,YES,,,,,
sales,sales_schemes,utilized_budget,16,numeric,,15,2,YES,0,,,,
sales,sales_schemes,max_benefit_per_order,17,numeric,,15,2,YES,,,,,
sales,sales_schemes,approval_status,18,text,,,,YES,'draft'::text,,,,
sales,sales_schemes,approved_by,19,integer,,32,,YES,,,FK,org_users,user_id
sales,sales_schemes,approved_date,20,date,,,,YES,,,,,
sales,sales_schemes,is_active,21,boolean,,,,YES,true,,,,
sales,sales_schemes,can_combine,22,boolean,,,,YES,false,,,,
sales,sales_schemes,total_orders,23,integer,,32,,YES,0,,,,
sales,sales_schemes,total_discount_given,24,numeric,,15,2,YES,0,,,,
sales,sales_schemes,created_at,25,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_schemes,updated_at,26,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_schemes,created_by,27,integer,,32,,NO,,,FK,org_users,user_id
sales,sales_targets,target_id,1,integer,,32,,NO,nextval('sales.sales_targets_target_id_seq'::regclass),,PK,,
sales,sales_targets,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
sales,sales_targets,target_year,3,integer,,32,,NO,,,,,
sales,sales_targets,target_month,4,integer,,32,,YES,,,,,
sales,sales_targets,target_quarter,5,integer,,32,,YES,,,,,
sales,sales_targets,period_type,6,text,,,,NO,,,,,
sales,sales_targets,target_type,7,text,,,,NO,,,,,
sales,sales_targets,target_entity_id,8,integer,,32,,NO,,,,,
sales,sales_targets,revenue_target,9,numeric,,15,2,YES,,,,,
sales,sales_targets,quantity_target,10,numeric,,15,3,YES,,,,,
sales,sales_targets,new_customer_target,11,integer,,32,,YES,,,,,
sales,sales_targets,visit_target,12,integer,,32,,YES,,,,,
sales,sales_targets,revenue_achieved,13,numeric,,15,2,YES,0,,,,
sales,sales_targets,quantity_achieved,14,numeric,,15,3,YES,0,,,,
sales,sales_targets,new_customers_achieved,15,integer,,32,,YES,0,,,,
sales,sales_targets,visits_achieved,16,integer,,32,,YES,0,,,,
sales,sales_targets,revenue_achievement_percent,17,numeric,,5,2,YES,0,,,,
sales,sales_targets,overall_achievement_percent,18,numeric,,5,2,YES,0,,,,
sales,sales_targets,incentive_percentage,19,numeric,,5,2,YES,,,,,
sales,sales_targets,calculated_incentive,20,numeric,,15,2,YES,,,,,
sales,sales_targets,status,21,text,,,,YES,'active'::text,,,,
sales,sales_targets,notes,22,text,,,,YES,,,,,
sales,sales_targets,created_at,23,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_targets,updated_at,24,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,sales_targets,created_by,25,integer,,32,,NO,,,FK,org_users,user_id
sales,scheme_customers,scheme_id,1,integer,,32,,NO,,,PK,promotional_schemes,scheme_id
sales,scheme_customers,customer_id,2,integer,,32,,NO,,,PK,customers,customer_id
sales,scheme_products,scheme_id,1,integer,,32,,NO,,,PK,promotional_schemes,scheme_id
sales,scheme_products,product_id,2,integer,,32,,NO,,,PK,products,product_id
sales,scheme_usage,usage_id,1,integer,,32,,NO,nextval('sales.scheme_usage_usage_id_seq'::regclass),,PK,,
sales,scheme_usage,scheme_id,2,integer,,32,,YES,,,FK,promotional_schemes,scheme_id
sales,scheme_usage,invoice_id,3,integer,,32,,YES,,,FK,invoices,invoice_id
sales,scheme_usage,customer_id,4,integer,,32,,YES,,,FK,customers,customer_id
sales,scheme_usage,usage_date,5,date,,,,NO,,,,,
sales,scheme_usage,discount_given,6,numeric,,15,2,YES,,,,,
sales,scheme_usage,free_items_data,7,jsonb,,,,YES,,,,,
sales,scheme_usage,created_at,8,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
sales,scheme_volume_slabs,slab_id,1,integer,,32,,NO,nextval('sales.scheme_volume_slabs_slab_id_seq'::regclass),,PK,,
sales,scheme_volume_slabs,scheme_id,2,integer,,32,,YES,,,FK,promotional_schemes,scheme_id
sales,scheme_volume_slabs,min_quantity,3,numeric,,15,3,NO,,,,,
sales,scheme_volume_slabs,max_quantity,4,numeric,,15,3,YES,,,,,
sales,scheme_volume_slabs,discount_percentage,5,numeric,,5,2,YES,,,,,
sales,scheme_volume_slabs,discount_amount,6,numeric,,15,2,YES,,,,,
sales,v_invoice_calculation_debug,invoice_id,1,integer,,32,,YES,,,,,
sales,v_invoice_calculation_debug,invoice_item_id,2,integer,,32,,YES,,,,,
sales,v_invoice_calculation_debug,product_id,3,integer,,32,,YES,,,,,
sales,v_invoice_calculation_debug,product_name,4,text,,,,YES,,,,,
sales,v_invoice_calculation_debug,total_qty,5,numeric,,15,3,YES,,,,,
sales,v_invoice_calculation_debug,billable_qty,6,numeric,,15,3,YES,,,,,
sales,v_invoice_calculation_debug,free_qty,7,numeric,,15,3,YES,,,,,
sales,v_invoice_calculation_debug,unit_price,8,numeric,,15,4,YES,,,,,
sales,v_invoice_calculation_debug,discount_percent,9,numeric,,5,2,YES,,,,,
sales,v_invoice_calculation_debug,discount_amount,10,numeric,,15,2,YES,,,,,
sales,v_invoice_calculation_debug,taxable_amount,11,numeric,,15,2,YES,,,,,
sales,v_invoice_calculation_debug,total_tax_amount,12,numeric,,15,2,YES,,,,,
sales,v_invoice_calculation_debug,line_total,13,numeric,,15,2,YES,,,,,
sales,v_invoice_calculation_debug,expected_subtotal,14,numeric,,,,YES,,,,,
sales,v_invoice_calculation_debug,expected_discount,15,numeric,,,,YES,,,,,
sales,v_invoice_calculation_debug,expected_taxable,16,numeric,,,,YES,,,,,
sales,v_invoice_calculation_debug,validation_status,17,text,,,,YES,,,,,
sales,v_invoice_calculation_debug,invoice_number,18,text,,,,YES,,,,,
sales,v_invoice_calculation_debug,invoice_total,19,numeric,,15,2,YES,,,,,
sales,v_invoice_items_with_quantities,invoice_item_id,1,integer,,32,,YES,,,,,
sales,v_invoice_items_with_quantities,invoice_id,2,integer,,32,,YES,,,,,
sales,v_invoice_items_with_quantities,order_item_id,3,integer,,32,,YES,,,,,
sales,v_invoice_items_with_quantities,product_id,4,integer,,32,,YES,,,,,
sales,v_invoice_items_with_quantities,product_name,5,text,,,,YES,,,,,
sales,v_invoice_items_with_quantities,product_description,6,text,,,,YES,,,,,
sales,v_invoice_items_with_quantities,hsn_code,7,text,,,,YES,,,,,
sales,v_invoice_items_with_quantities,batch_id,8,integer,,32,,YES,,,,,
sales,v_invoice_items_with_quantities,batch_number,9,text,,,,YES,,,,,
sales,v_invoice_items_with_quantities,manufacturing_date,10,date,,,,YES,,,,,
sales,v_invoice_items_with_quantities,expiry_date,11,date,,,,YES,,,,,
sales,v_invoice_items_with_quantities,quantity,12,numeric,,15,3,YES,,,,,
sales,v_invoice_items_with_quantities,uom,13,text,,,,YES,,,,,
sales,v_invoice_items_with_quantities,pack_type,14,text,,,,YES,,,,,
sales,v_invoice_items_with_quantities,pack_size,15,integer,,32,,YES,,,,,
sales,v_invoice_items_with_quantities,base_quantity,16,numeric,,15,3,YES,,,,,
sales,v_invoice_items_with_quantities,mrp,17,numeric,,15,2,YES,,,,,
sales,v_invoice_items_with_quantities,unit_price,18,numeric,,15,4,YES,,,,,
sales,v_invoice_items_with_quantities,discount_percent,19,numeric,,5,2,YES,,,,,
sales,v_invoice_items_with_quantities,discount_amount,20,numeric,,15,2,YES,,,,,
sales,v_invoice_items_with_quantities,taxable_amount,21,numeric,,15,2,YES,,,,,
sales,v_invoice_items_with_quantities,igst_rate,22,numeric,,5,2,YES,,,,,
sales,v_invoice_items_with_quantities,igst_amount,23,numeric,,15,2,YES,,,,,
